skew_confidence,distance_closest_building,road_area,car_area,car_area_quantile,road_area_quantile,abs_slope_diff_huber,skew_confidence_quantile,distance_closest_building_quantile
45,9.260112295361594,146151,119128.5,D8,D3,0.8038555901492384,D8,D4
4,13.649440963600949,59024,115362.5,D8,D1,0.7704606558635891,D1,D10
26,8.949070962,178464,94906,D7,D4,0.8657432041340876,D5,D3
31,13.259475238509168,219231.5,39016,D4,D6,1.0885780374587397,D6,D9
77,13.035461687104624,183168.5,100079.5,D7,D4,0.32931736614271134,D9,D9
46,9.182811900329048,151863,181733,D10,D3,2.343198771679778,D8,D4
24,11.54922525932902,225248.5,114644,D8,D7,0.2113408706782911,D5,D8
58,9.135953143,257896.5,45214,D4,D8,0.073628801,D8,D4
22,7.953772422607329,185728.5,81959,D6,D4,0.3222321633755776,D5,D2
117,9.298601526631543,262843.5,23513.5,D3,D9,0.7760288819298338,D10,D4
10,10.086302301813598,144920,23302,D3,D3,2.1765728360390604,D3,D6
4,10.279720721220654,273189,35103.5,D4,D9,1.688151157852646,D1,D6
40,8.295924184664731,158495.5,121515,D8,D3,0.3245781821518694,D7,D3
122,7.553456582371656,170264,74685,D6,D4,0.6731215873970386,D10,D2
22,9.998283128,168362,109535.5,D7,D3,0.5750820058737336,D5,D6
89,9.031573872740276,234676.5,87329.5,D6,D7,1.1446626702654745,D9,D4
24,12.460696487399447,221087,29833.5,D3,D6,0.11060038896622526,D5,D9
107,10.298468346202467,177870.5,169262,D10,D4,0.4011726974329628,D10,D6
17,8.747475938,223740,130873,D8,D7,1.1810713849396817,D4,D3
31,12.19559475291252,244881,42217.5,D4,D8,4.896332464933301,D6,D9
1,10.692109171551808,313903,91419,D6,D10,1.3762686122232481,D1,D7
20,12.617818606873175,198766,165362.5,D10,D5,0.1171317049802525,D5,D9
78,15.122237721250952,287564.5,25572.5,D3,D10,0.5434685065305622,D9,D10
8,11.436061427434195,265301,39051.5,D4,D9,0.3771707761234637,D2,D8
15,13.303692160203765,250730.5,13915.5,D2,D8,0.2968827916055643,D4,D10
24,11.487315353598756,194082,136985.5,D9,D5,1.2211943856725087,D5,D8
47,10.459362402033513,193015.5,102159.5,D7,D5,1.0439443020623518,D8,D6
15,12.313985021124433,350284,57803,D5,D10,0.2811257585076268,D4,D9
5,7.960682579484437,134383.5,106108.5,D7,D2,0.031453935,D2,D2
71,10.43853068053217,342433.5,37933,D4,D10,0.090240719,D9,D6
7,5.296137551713983,60776,7064,D2,D1,0.21680976398492735,D2,D1
172,13.613889455444784,238223.5,439,D1,D7,0.17847837371052755,D10,D10
18,11.22190130509064,182423,4466,D2,D4,0.5039621669794494,D4,D7
2,14.084191090716672,283848,92679,D6,D9,2.6436715672788784,D1,D10
28,11.954337204606546,201504.5,101473.5,D7,D5,0.12947993855476536,D6,D8
9,13.496667343005448,122866.5,199625,D10,D2,0.98825058,D3,D10
29,3.523685437855197,200646,118236,D8,D5,4.958961977977622,D6,D1
28,11.478528899060477,259227,75132.5,D6,D9,1.4172010099780508,D6,D8
48,10.188608597584311,214126,101281,D7,D6,0.18270566398064503,D8,D6
82,9.223192009110916,60950.5,277913.5,D10,D1,4.6093847289098155,D9,D4
134,9.817316903114312,154681,151422,D9,D3,0.163173359,D10,D5
21,6.906138828290234,136303.5,141002,D9,D2,0.29847371405585577,D5,D1
17,9.404660656591105,254697.5,30380,D3,D8,0.04970178,D4,D4
17,12.367545036373848,195435.5,104682.5,D7,D5,0.5344429291429424,D4,D9
144,11.75241645477434,324736,45254.5,D4,D10,1.0932041675744908,D10,D8
73,8.832485764477317,215572.5,162699.5,D9,D6,0.33521538394214456,D9,D3
24,8.532267524493438,306833,16109,D2,D10,0.016742118,D5,D3
35,7.852604042231741,58071,241170.5,D10,D1,1.1084686402381831,D7,D2
7,12.02813303637531,169549,90104,D6,D4,1.1102939153172375,D2,D8
80,7.647813740263692,255244.5,2629,D2,D8,0.19678428757205246,D9,D2
14,9.663799226,228018,102481.5,D7,D7,0.4884026760362654,D4,D5
53,9.415532315910715,169085,103511.5,D7,D3,0.235234502,D8,D4
21,9.720505349186132,118393,239881,D10,D2,1.2700683821939718,D5,D5
11,11.22905100280582,301815.5,18828,D3,D10,1.2868150986268683,D3,D7
25,9.012690602268693,258103.5,45491.5,D4,D8,0.061234438,D5,D4
38,9.765512259760769,214088.5,49920,D4,D6,0.9010782931172434,D7,D5
18,10.047483838141162,263488,79758,D6,D9,0.34341288317604857,D4,D6
89,7.235620037311415,125169,154007,D9,D2,1.350437242901764,D9,D2
37,12.293116555778733,159883.5,109316,D7,D3,0.3794580120497031,D7,D9
2,8.638529213512454,128964.5,480,D1,D2,0.067080096,D1,D3
64,10.311328853033736,191756,130528.5,D8,D5,1.1674123549218747,D9,D6
9,17.041131521677777,60962,0,D1,D1,1.508369954717807,D3,D10
126,8.877896326156671,171952,16200,D2,D4,1.1075295597974124,D10,D3
37,8.825927546648629,186827.5,68503.5,D5,D4,0.6315590296144635,D7,D3
61,10.008867047792611,130036.5,167748.5,D10,D2,2.6130392658918886,D8,D6
52,9.198363157854097,212324,94409,D7,D6,0.5490956138924199,D8,D4
3,22.96082876665502,220224,0,D1,D6,2.380495058998709,D1,D10
10,9.241232432453195,193827,122272,D8,D5,0.6748797601058731,D3,D4
9,10.634529719329796,100549.5,129425.5,D8,D1,1.3206551773573594,D3,D7
8,14.25928489785512,225159,0,D1,D7,2.034681032591167,D2,D10
174,5.556696781315918,75074,152356.5,D9,D1,0.26118917009886555,D10,D1
56,6.483784409703546,159167,83841.5,D6,D3,2.5690982821117934,D8,D1
7,11.575799996964587,44618,5682,D2,D1,0.17416463667516968,D2,D8
183,10.539875419083833,271256,3629,D2,D9,0.9476722182602377,D10,D6
31,7.598134082835527,167306,150770.5,D9,D3,0.9031169976161477,D6,D2
62,10.02920778898666,216506,76569,D6,D6,2.221637810705473,D9,D6
113,9.749498922694254,321655,92217,D6,D10,0.4254361997231326,D10,D5
29,12.994706897746395,284076.5,69811,D5,D9,0.2726638138134829,D6,D9
21,9.774226226,231530,111122,D8,D7,1.7033729676431655,D5,D5
24,8.390852383424118,296639.5,42881,D4,D10,1.9974777392115644,D5,D3
33,11.70554230222319,203528,119735,D8,D5,1.5481597027708762,D6,D8
12,15.96026882124217,261935,68339,D5,D9,0.6757857941411611,D3,D10
40,8.539857909,234887,110730,D8,D7,0.10042957791029838,D7,D3
64,11.208230198360706,273860,53780.5,D5,D9,0.7496324071669451,D9,D7
56,10.064351810332484,170614,146442,D9,D4,1.647084598825535,D8,D6
39,10.547266798048923,233758,125982.5,D8,D7,0.099948463,D7,D6
63,11.602009388682813,166354.5,131498,D8,D3,2.035325398379218,D9,D8
174,9.649458906455006,216435,102648,D7,D6,0.7500747086716792,D10,D5
8,8.713966643,73886,87224,D6,D1,0.7075049980636647,D2,D3
30,11.861565035569914,259047.5,11714.5,D2,D9,0.3051794177062419,D6,D8
49,6.118659925,98596.5,46203.5,D4,D1,0.3036857255901806,D8,D1
4,10.45127314956282,175027,72950,D5,D4,0.069181873,D1,D6
26,11.588403761083358,239838,83421.5,D6,D7,0.9434408494309423,D5,D8
57,5.008034909737964,68961,94477.5,D7,D1,1.2907142779792125,D8,D1
14,12.05242544359026,239402,92282.5,D6,D7,0.947628664,D4,D9
39,7.476205933276385,206777.5,79356.5,D6,D5,1.016547420373393,D7,D2
59,8.514058933106169,183164,97463.5,D7,D4,1.1484117066822854,D8,D3
53,7.360727481969403,204444,87877.5,D6,D5,2.058529645173694,D8,D2
89,7.227638449922072,0,60158,D5,D1,0.8116007132884819,D9,D2
89,6.085756785142716,60831,123868.5,D8,D1,1.346614625715298,D9,D1
64,10.163258478923185,254215.5,29513,D3,D8,0.095586402,D9,D6
32,10.235798765968037,231811,12468.5,D2,D7,0.7550192459135161,D6,D6
68,14.346078419391985,29975,326529,D10,D1,0.9487432749386526,D9,D10
85,9.515889672619762,152482,126202,D8,D3,0.6376180888854206,D9,D5
24,11.076325887028675,298082.5,57574.5,D5,D10,1.0717852850370706,D5,D7
1,20.49143528931233,355846,0,D1,D10,0.8353487128077806,D1,D10
1,11.364828596450833,143399,114679.5,D8,D2,0.30029697614208484,D1,D8
13,8.423387728638968,182551.5,129256,D8,D4,2.304645139920714,D3,D3
42,9.21764662,230425.5,76937.5,D6,D7,0.6858337745581036,D7,D4
21,7.334615624877003,193842,88704.5,D6,D5,0.021037343727924096,D5,D2
29,11.189637942338548,164541,149402.5,D9,D3,2.374688627988986,D6,D7
15,6.828577153970184,196067,0,D1,D5,1.128413093895512,D4,D1
8,10.95649850517783,63618,99733,D7,D1,1.5707828845400478,D2,D7
57,6.769196912686577,202328.5,69872,D5,D5,1.3414802432545097,D8,D1
97,9.078801545025604,239390,37328,D4,D7,1.2691524090049264,D10,D4
69,10.89581095628066,181741,87504,D6,D4,1.3582778051307063,D9,D7
22,10.061876594784351,309181,26195,D3,D10,0.055708140088498226,D5,D6
31,9.475443853770608,188786,144411,D9,D4,0.7315302040781297,D6,D5
10,11.14486472075005,342562,42858,D4,D10,0.902585566,D3,D7
32,11.20558378951386,211498.5,112424.5,D8,D6,0.17936820681859178,D6,D7
3,10.207039590758894,186628,0,D1,D4,0.7358611798337003,D1,D6
19,11.11847815676144,216214,8271,D2,D6,0.4467093504287085,D4,D7
98,3.691387000678388,127274,148197,D9,D2,1.576402383704921,D10,D1
36,13.20942572310361,250875.5,67790,D5,D8,0.24102144268950454,D7,D9
12,9.629680468,223761,72925,D5,D7,1.9482909166626508,D3,D5
128,11.355967843824814,297930.5,29366,D3,D10,0.1853825783348908,D10,D8
56,10.900558440973589,200895,101727.5,D7,D5,0.6718617327841825,D8,D7
82,10.118348431674155,210037.5,26823,D3,D6,0.34271858320609994,D9,D6
56,8.303483564,175145.5,92972,D7,D4,0.4050605992246794,D8,D3
3,11.322376650888843,243549,48555,D4,D8,0.6296970546503111,D1,D7
21,9.788584361127045,186330.5,79878.5,D6,D4,0.7429799371186245,D5,D5
11,10.344672019179576,322150,17919,D3,D10,0.9965457526508263,D3,D6
18,12.088680252451333,206789.5,137864.5,D9,D5,0.6801197052482744,D4,D9
23,12.315239862690737,184550,152508.5,D9,D4,1.9075366192163976,D5,D9
41,13.24283045634273,206652,84065,D6,D5,0.17908807884919042,D7,D9
10,7.951124915503849,282829,46902,D4,D9,0.6251064611981283,D3,D2
7,9.586841967050573,211764,74635.5,D6,D6,0.35276790526614565,D2,D5
88,9.645107245,196991.5,140657,D9,D5,1.2489669822677323,D9,D5
30,11.72154042,317927,34367,D4,D10,0.3302310878548047,D6,D8
10,9.805608912467765,213695,6021,D2,D6,0.12607805451164023,D3,D5
14,5.2796944455319785,22900,296661,D10,D1,0.6906431340707289,D4,D1
54,4.004822058029674,14474.5,141078,D9,D1,1.0140590418960702,D8,D1
67,7.3426662893882915,104287.5,226140.5,D10,D2,0.3184505426325792,D9,D2
40,9.31408415,333096,25226,D3,D10,1.596015443740407,D7,D4
35,9.283721061702805,233511.5,42501,D4,D7,1.603007255136156,D7,D4
27,8.063721058895274,216879.5,97521,D7,D6,0.4495412445107423,D6,D2
66,6.668789420069093,150998.5,0,D1,D3,0.7966924992297733,D9,D1
105,9.932926208,236817,67359,D5,D7,0.991201981,D10,D5
33,11.156409212762815,213613,176219.5,D10,D6,1.7799473629799953,D6,D7
8,13.742464244972837,266725,3469,D2,D9,0.37857921397437666,D2,D10
48,11.995538023038916,276969,40671,D4,D9,0.5545042060924179,D8,D8
15,11.891817749408364,245832,67887.5,D5,D8,0.7902409136695256,D4,D8
25,9.962211444638356,256990.5,90661.5,D6,D8,0.040904229666264946,D5,D5
18,12.215481605060722,153005,92932,D7,D3,0.8810650054573603,D4,D9
2,14.14519972854326,338822,44079,D4,D10,0.3967512754857516,D1,D10
9,9.158615048,13674,48113.5,D4,D1,1.2168236448333087,D3,D4
27,11.474232754570318,164365,11428,D2,D3,1.5822409327065334,D6,D8
26,10.69020301304576,131562.5,27215,D3,D2,0.672301725,D5,D7
4,10.46383342453696,134730.5,142881.5,D9,D2,0.33344063101884913,D1,D6
18,8.076438069526727,201508.5,139100,D9,D5,0.6824617800513986,D4,D2
39,12.887449377344083,196799.5,80930,D6,D5,1.458394812720135,D7,D9
43,11.894831442005351,280253,1579,D2,D9,0.21684400753287214,D7,D8
19,9.812565998,168246.5,111578,D8,D3,1.4208824912037947,D4,D5
40,9.636516146,232775.5,102750,D7,D7,1.5925395309716985,D7,D5
1,9.786631714133769,216605,59755.5,D5,D6,1.3039459894804715,D1,D5
72,10.628257868355488,178536,164502.5,D10,D4,1.5277326167555545,D9,D7
16,9.872836291585593,132154.5,150546,D9,D2,0.38409810018092694,D4,D5
34,9.911788331775131,298885.5,36866.5,D4,D10,0.3692528437859668,D6,D5
35,8.39714695,223111.5,102042.5,D7,D6,0.6785147087631387,D7,D3
63,9.393124164950102,275129.5,75913.5,D6,D9,0.3429996779301723,D9,D4
57,9.890587506640957,236416,0,D1,D7,0.2115668334685159,D8,D5
67,8.810951654875383,110260.5,171132,D10,D2,2.547935720706706,D9,D3
11,9.693197602732708,181136,136527.5,D9,D4,0.27575612844280784,D3,D5
52,9.183129706,191517,143906.5,D9,D5,0.10935012198474414,D8,D4
95,10.910674741311537,58393,5582,D2,D1,1.0655855580365774,D10,D7
57,11.94348658538553,116136,102429,D7,D2,0.5967142111714354,D8,D8
75,8.715570929162862,227176,99347.5,D7,D7,0.8561195055968716,D9,D3
31,10.64558495377296,206512,160095,D9,D5,2.1733453000503546,D6,D7
5,11.403851295931174,250084.5,659.5,D1,D8,0.6290213755313365,D2,D8
33,7.7029896092673535,263115,18316.5,D3,D9,0.39302613070553605,D6,D2
38,12.790712427585635,277972,50005,D4,D9,0.4146214726029318,D7,D9
35,11.162816244100023,122096,0,D1,D2,1.4516642224417913,D7,D7
44,9.061473262346762,196186,148758,D9,D5,1.4253380265753393,D7,D4
5,10.22984336,105447,134825,D9,D2,0.774598153,D2,D6
31,10.552482046219705,142621.5,9882,D2,D2,0.091808534,D6,D6
14,8.779808497355651,217862.5,31691.5,D3,D6,0.14796723107097076,D4,D3
20,9.076290162701143,149932.5,155899.5,D9,D3,1.8351912213904802,D5,D4
20,10.792169047901934,254182.5,55942.5,D5,D8,0.5528690708605852,D5,D7
21,12.83741087735336,294706.5,25279,D3,D10,0.48828867913305274,D5,D9
92,5.433771489942464,143056.5,138723,D9,D2,1.9803490543514837,D10,D1
3,7.618841970994742,185277,21466,D3,D4,1.404273908439409,D1,D2
18,9.366980540372134,239262,79219.5,D6,D7,0.3418333162552418,D4,D4
30,12.481963285751217,306889,63049,D5,D10,0.6196206424132775,D6,D9
48,5.650093600551094,38874,279154,D10,D1,1.475695583339148,D8,D1
45,12.008685238078968,195538.5,5165,D2,D5,0.6169888326945956,D8,D8
85,10.47998634919432,241862,85955.5,D6,D8,0.9239321800652869,D9,D6
16,12.00954172632747,250823,59581.5,D5,D8,0.3522574688945461,D4,D8
3,10.697936089361129,287642,91986,D6,D10,3.538553973456155,D1,D7
1,6.9165855216777645,198483,8903,D2,D5,1.6212108578938587,D1,D1
144,9.658120301099688,214856.5,106887,D7,D6,2.974348556579052,D10,D5
26,11.033048284727988,257119,37666,D4,D8,0.6681836999795916,D5,D7
80,6.763767434,191200,0,D1,D5,1.4910878052504328,D9,D1
25,10.376566085246257,228648,113371,D8,D7,2.0995106034725883,D5,D6
13,8.783192979907566,165127.5,144955.5,D9,D3,0.6764380721051939,D3,D3
128,10.470445073221534,219360,60292,D5,D6,0.9856545002444497,D10,D6
35,10.105241757367391,243088,119809,D8,D8,2.432845130079959,D7,D6
107,9.287810359000549,222754.5,2310.5,D2,D6,0.078547697,D10,D4
27,10.198725888763592,269707,48793.5,D4,D9,0.099600318,D6,D6
31,11.904200577092515,200160.5,52032,D4,D5,0.036189166,D6,D8
17,8.386774554268339,141597,122817.5,D8,D2,0.6604420009664986,D4,D3
114,9.336045640539478,186355,96120,D7,D4,0.7643602642448148,D10,D4
63,13.459910376278444,252856.5,37670,D4,D8,0.17278497645949997,D9,D10
44,9.552354062224206,70336.5,99682.5,D7,D1,0.799287145,D7,D5
22,12.632677747898924,297559,39998,D4,D10,1.633511201695467,D5,D9
223,8.675404375395885,273049.5,63581,D5,D9,0.4117041238367478,D10,D3
7,14.689369581522282,262966,77243,D6,D9,1.1852470605918293,D2,D10
27,11.735429249595446,246917,133031.5,D9,D8,1.9846517459208828,D6,D8
30,11.121928689856576,113673,138175,D9,D2,1.289525983097513,D6,D7
16,10.76126068348871,351981,44773,D4,D10,0.7987438914964269,D4,D7
29,3.472774915142234,173589,0,D1,D4,1.5343881596989535,D6,D1
9,10.164905336040832,211703.5,112685.5,D8,D6,0.3942430860233732,D3,D6
25,13.424372650464562,191052,56705,D5,D5,1.6173522424100844,D5,D10
4,12.37784525488627,254248,228.5,D1,D8,0.9830273094860109,D1,D9
36,11.22411231499483,163946,180267.5,D10,D3,0.12336050937111231,D7,D7
68,11.437084261991371,284279,5183,D2,D9,0.6871685082391084,D9,D8
21,10.432569568316731,171277.5,108962.5,D7,D4,0.4338832463184996,D5,D6
12,9.583022150414829,224198.5,12992.5,D2,D7,0.13147675143787385,D3,D5
35,10.591335082786165,190075.5,122246.5,D8,D5,0.24271886836199208,D7,D6
15,10.05075241,228437,27186,D3,D7,0.6497310226054793,D4,D6
4,11.201377057333833,220681,109417,D7,D6,0.3702280284639654,D1,D7
65,7.625366645639108,224482,107,D1,D7,0.34096389983716957,D9,D2
18,10.471257103936878,222527.5,44681,D4,D6,1.235301261619007,D4,D6
53,8.692835582250003,75083,223353,D10,D1,0.7174356237277171,D8,D3
12,9.762654101118754,235295,103206.5,D7,D7,1.6211914281897144,D3,D5
37,10.783190122794132,248949.5,63879,D5,D8,1.3090182533822157,D7,D7
23,11.057094732165488,101899,67690.5,D5,D1,0.8404869605658751,D5,D7
7,14.179297402340696,130910.5,35513,D4,D2,2.464469462463771,D2,D10
25,11.31332577470991,223165,134352.5,D9,D7,1.444416370041297,D5,D7
41,8.044728752204012,123773,193102,D10,D2,2.220869387302227,D7,D2
144,8.983785845472617,217140.5,91327,D6,D6,2.1576461248653365,D10,D4
97,10.080722388363592,144762.5,141047,D9,D3,0.569745767,D10,D6
13,8.638712628155828,119465.5,174604.5,D10,D2,1.7879675023061807,D3,D3
63,8.009611615261663,127359,179805,D10,D2,1.4297274165805125,D9,D2
3,10.189249609154592,161143.5,155803,D9,D3,1.8064791452770792,D1,D6
95,10.19420419344677,203604.5,134118,D9,D5,0.5797718805321512,D10,D6
13,8.397221359020072,224449,0,D1,D7,0.6798363007348032,D3,D3
8,11.626035043980888,254355,85900,D6,D8,1.0710596323050066,D2,D8
67,10.672221081874982,185808.5,118801.5,D8,D4,0.6553564522023754,D9,D7
150,9.086942619175352,251738.5,94507,D7,D8,1.3125883967358831,D10,D4
5,10.89413601392732,286479.5,69255,D5,D10,0.4439572185068048,D2,D7
8,6.57750968,43945,264879,D10,D1,1.4917500336999931,D2,D1
88,6.276642631784213,219588.5,35195,D4,D6,0.5687790840197362,D9,D1
66,10.51729877,273505,51423.5,D4,D9,0.21295079670706496,D9,D6
49,7.055471130299098,215420,76851.5,D6,D6,0.042665189,D8,D2
42,9.353923993632757,250715,0,D1,D8,0.933445939,D7,D4
20,7.601349837673054,175689,87108,D6,D4,0.5149146310367252,D5,D2
50,11.804594897409654,231497,16034,D2,D7,0.49314558804922815,D8,D8
57,10.497726533598287,288551.5,84210.5,D6,D10,0.11664889980934756,D8,D6
71,8.582896733863267,233239,133036.5,D9,D7,0.9255044070239098,D9,D3
36,11.22912324233466,188841,2328,D2,D4,0.538108914,D7,D7
38,10.77758164,145426.5,117575.5,D8,D3,0.6854208909812081,D7,D7
2,9.334636695403256,253678.5,32745.5,D3,D8,0.11718733075877985,D1,D4
6,11.322521941279492,135242,153459,D9,D2,0.8107604363166794,D2,D7
28,11.553295055543243,182479,115092,D8,D4,2.010002817243153,D6,D8
14,9.31683494,25687,0,D1,D1,2.2211084441040336,D4,D4
57,11.421697163963108,210354.5,58175.5,D5,D6,0.13996713876421651,D8,D8
150,5.968037574490151,163803.5,94301,D7,D3,0.14514969358827212,D10,D1
21,9.213759345262408,208816,98029.5,D7,D6,2.7290444369727673,D5,D4
28,9.457539074342602,238236,63840,D5,D7,1.5859267952926799,D6,D4
39,8.409882591,187012.5,99892.5,D7,D4,0.6638798097495355,D7,D3
7,6.4537475629097685,174649.5,150192.5,D9,D4,0.3928728005161686,D2,D1
167,8.747405427,284453,6212.5,D2,D9,1.2605042880199022,D10,D3
66,8.098614903871702,265310,44186.5,D4,D9,1.3680547992855931,D9,D2
16,12.699721954968329,86978.5,156552.5,D9,D1,2.7166135788150765,D4,D9
183,7.436237999788425,105450,81225.5,D6,D2,1.633588471047962,D10,D2
7,12.96806729389895,266487.5,38003,D4,D9,0.074414303,D2,D9
66,6.803935538,208936,43004,D4,D6,0.38635430476471555,D9,D1
26,8.953611206506151,241764.5,75899.5,D6,D8,0.8864593084520793,D5,D3
26,9.288606744309174,85871,180977.5,D10,D1,0.091707644,D5,D4
4,11.950292432163408,251573,56626,D5,D8,1.5767726285402284,D1,D8
9,10.595946240688114,154850.5,168908,D10,D3,0.44945156577906076,D3,D6
66,14.78762672599686,260920.5,79048,D6,D9,0.7233395764791042,D9,D10
26,11.410823091926591,232557,69559.5,D5,D7,0.4974649908346187,D5,D8
56,8.584420456819899,239050.5,67686,D5,D7,0.8108172158034961,D8,D3
16,14.356910900502308,77522.5,210018.5,D10,D1,1.6017692260708802,D4,D10
12,7.075272514,163970.5,0,D1,D3,0.066780391,D3,D2
8,12.65813669382008,261560,35460.5,D4,D9,0.2587707296076811,D2,D9
84,10.506096637188955,211216.5,106264.5,D7,D6,0.10635382488770784,D9,D6
147,10.703421002599416,250965,52499.5,D4,D8,1.5953118180625996,D10,D7
51,10.94023183625096,220283.5,18761,D3,D6,0.2523803644714384,D8,D7
6,13.96237042819426,344418,31285,D3,D10,3.5750727065674233,D2,D10
19,11.09845283,204779.5,63232,D5,D5,0.053217267987103245,D4,D7
56,6.076117960361801,123205,147545,D9,D2,0.24399254885216948,D8,D1
31,8.704722306266826,178605,121858,D8,D4,0.19253004231127324,D6,D3
29,10.309751540183283,182674,140747.5,D9,D4,1.7460151205431487,D6,D6
117,8.377987078789554,202518.5,107583,D7,D5,0.11326591197610103,D10,D3
33,9.074227598153636,256300,51235,D4,D8,2.368741934785857,D6,D4
69,9.455658941,317091,77935,D6,D10,0.34973624937983505,D9,D4
14,10.52827694428889,250207.5,106292,D7,D8,0.3427216228630581,D4,D6
38,10.155553179414524,195642,56488.5,D5,D5,1.6184792791013467,D7,D6
7,8.518493306196005,232690.5,49998,D4,D7,1.7594881476970303,D2,D3
5,14.676603715306012,307280,7255,D2,D10,0.7518486096631829,D2,D10
84,9.473656121722982,156671.5,104662,D7,D3,0.2798991817285392,D9,D5
3,10.793706429342038,76910,80756,D6,D1,0.8935295916157893,D1,D7
24,9.188797991365242,185014.5,62377,D5,D4,0.5867895303888715,D5,D4
5,8.441377464584596,156734.5,122357.5,D8,D3,1.3953188976533006,D2,D3
33,11.212840117322536,184875,96435,D7,D4,1.107802014158703,D6,D7
