post_huber,GT,slope_30m,slope_diff_huber,slope_diff_30m,difference_1m_estimated,difference_1m_estimated_abs,difference_1m_30m,difference_1m_30m_abs
0.7860543401223838,1.0925681402645797,1.7149323412482207,0.30651380014219587,-0.622364201,0.30651380014219587,0.30651380014219587,-0.622364201,0.622364201
0.9900910273717216,0.42868682801161234,0.36691283,-0.561404199,0.061773998,-0.561404199,0.5614041993601093,0.061773998,0.061773998
0.504310452,0.14694346039648218,0.37678722159526173,-0.357366992,-0.229843761,-0.357366992,0.35736699195073585,-0.229843761,0.22984376119877956
1.0515405086777514,0.6323223465092752,0.4416039404660647,-0.419218162,0.1907184060432105,-0.419218162,0.4192181621684762,0.1907184060432105,0.1907184060432105
1.4097831069607485,1.0166267653972834,4.73176578,-0.393156342,-3.715139015,-0.393156342,0.39315634156346513,-3.715139015,3.715139014650997
1.4345467150145803,1.146473413187236,0.8294679744625006,-0.288073302,0.3170054387247354,-0.288073302,0.28807330182734425,0.3170054387247354,0.3170054387247354
3.747808937790629,1.8061339912961925,1.7616087506819358,-1.941674946,0.044525241,-1.941674946,1.9416749464944367,0.044525241,0.044525241
1.5798735100861379,0.982346139,1.2149955609397292,-0.597527371,-0.232649421,-0.597527371,0.5975273705929078,-0.232649421,0.23264942144649914
0.051831277,0.6668429032217227,0,0.6150116263287417,0.6668429032217227,0.6150116263287417,0.6150116263287417,0.6668429032217227,0.6668429032217227
0.50575004,1.0612325439347434,1.1757628728300313,0.5554825035790414,-0.114530329,0.5554825035790414,0.5554825035790414,-0.114530329,0.11453032889528791
0.1407039362487758,0.10138086410953684,0.09599613,-0.039323072,0.005384734,-0.039323072,0.039323072,0.005384734,0.005384734
2.032109512563109,0.11997207897110403,0.2992802006551742,-1.912137434,-0.179308122,-1.912137434,1.912137433592005,-0.179308122,0.17930812168407018
