edge_id,post_huber,GT,slope_30m_deg,adjusted_angle_abs,pano_pitch,slope_diff_huber,slope_diff_30m
580,0.371243041487605,0.6780368666326503,5.657498897323533,0.371243041487605,-2.020824432373047,0.3067938251450453,-4.979462030690883
583,0.3761442174120297,0.6495186119013473,0.0,0.3761442174120297,-0.35602569580078125,0.2733743944893176,0.6495186119013473
591,0.7525009107880396,0.41950135655437365,0.0,0.7525009107880396,-0.773773193359375,-0.33299955423366595,0.41950135655437365
592,0.8336494313195202,0.87184450111223,1.5885793881762873,0.8336494313195202,-1.5411262512207031,0.03819506979270981,-0.7167348870640573
595,1.5515112454767581,0.3798169941772275,5.918368980472513,1.5515112454767581,-0.47252655029296875,-1.1716942512995305,-5.5385519862952854
608,0.4322841465760214,0.42800226220523135,11.64287106064298,0.4172607739106642,0.07331339518229167,-0.004281884370790023,-11.214868798437749
611,1.1951305368532135,0.9993191431589844,4.010185435396639,1.1951305368532135,-1.9683761596679688,-0.19581139369422906,-3.010866292237654
617,0.6268525580031634,0.26914412466508403,1.3139332452814458,0.6268525580031634,-0.22409629821777344,-0.3577084333380794,-1.0447891206163618
636,0.8516447961124053,0.36485610611599134,3.8347969026593653,0.8516447961124053,0.053599039713541664,-0.48678868999641395,-3.469940796543374
641,1.9769192706176606,0.2095329447912088,13.259007059322796,1.9769192706176606,-0.2794322967529297,-1.7673863258264517,-13.049474114531588
652,1.1272179692485764,0.26293858057452485,2.839716059229393,1.1272179692485764,-0.7601394653320312,-0.8642793886740516,-2.576777478654868
655,3.626619807334986,1.7043687840106028,0.9181319668452083,3.626619807334986,-2.6558914184570312,-1.922251023324383,0.7862368171653945
657,1.5774295859785155,0.4208336563859826,6.451709034566597,1.5774295859785155,0.13631820678710938,-1.156595929592533,-6.030875378180614
670,2.5073750549535916,0.1602425482648491,5.600321083405158,2.5073750549535916,0.5163192749023438,-2.3471325066887423,-5.44007853514031
673,2.909025756557208,0.8436914078417385,0.853065835895316,2.909025756557208,-0.51812744140625,-2.06533434871547,-0.009374428053577577
674,0.9626007760522424,1.0668942893693272,4.621851707570459,0.9626007760522424,-1.116485595703125,0.10429351331708481,-3.5549574182011314
