length,GT,post_huber,slope_30m,GT_relief,post_huber_relief,slope_30m_relief
186.531,3.061247662,2.75900034,3.571084857,9.975631084,8.989095587,11.64103061
88.159,2.027710762,2.544574896,2.212970042,3.121270412,3.917823982,3.406713336
101.917,3.455557508,3.449254999,3.584648837,6.154165041,6.142913415,6.384660066
188.926,2.05524261,2.141944644,2.077013327,6.779825544,7.066099099,6.851705319
178.215,2.210939439,2.008320269,2.087010751,6.880406634,6.249316311,6.494391142
88.465,2.749487722,1.804633166,2.685288161,4.248485882,2.787285343,4.149138093
146.289,3.944278246,2.220877001,4.164894602,10.08656724,5.673239599,10.65268134
104.637,3.043626303,2.122441362,2.410686576,5.563687812,3.877904072,4.405140591
104.67,3.054202228,1.622289837,2.917431351,5.58481776,2.964449925,5.334279893
97.983,2.609388618,1.989611761,2.989457529,4.465470941,3.403855008,5.116993141
85.321,2.342092341,1.800034508,1.756819001,3.489629399,2.681371883,2.616956228
146.398,2.149267892,1.84145848,1.516555301,5.49422996,4.706781232,3.87589677
212.498,2.117382449,1.342231969,3.489629573,7.856503183,4.978967016,12.95832927
97.787,3.928866219,3.298825417,2.005833241,6.715945661,5.636351615,3.424765085
69.894,2.082461433,0.71448507,1.404624702,2.541473151,0.871631534,1.713817532
207.394,3.413918188,3.152825629,3.29770049,12.37203229,11.42384138,11.94991159
77.423,3.447174331,4.849209645,3.266664667,4.663747926,6.56836101,4.418988266
72.139,2.194298575,1.915913333,0.828886219,2.764111821,2.413155225,1.043692839
77.771,2.293764126,0.566378636,1.536745704,3.115128086,0.768804754,2.086417502
81.836,3.400578752,3.154102192,3.543628115,4.862783818,4.509584547,5.067854587
104.359,3.832573059,4.918636022,4.054851818,6.991109959,8.980916536,7.397894992
412.838,3.079936755,1.8403322,9.658396339,22.21352224,13.26485923,70.25920089
98.611,3.330639948,3.764032533,5.397920945,5.738785448,6.487561759,9.317873766
105.046,3.056718269,4.734197018,0.891261796,5.609505829,8.699476948,1.634169908
146.27,2.066930986,2.130639837,1.969757359,5.278944029,5.44180436,5.030561991
91.21,2.121721284,1.031912825,1.496908487,3.379144281,1.642894949,2.383493113
90.826,3.353795631,4.289257623,4.098975114,5.322559903,6.812116258,6.508855624
119.603,2.822854402,2.482812376,2.437694144,5.897385435,5.186033246,5.091676592
94.337,3.98056343,4.500791288,4.154188513,6.564527795,7.425793836,6.851845692
292.641,2.433316502,1.71123001,2.456254928,12.43576069,8.742790803,12.55313339
149.875,3.993086754,3.849891854,3.806821406,10.46210892,10.0857776,9.972608893
73.661,3.354355671,0.984807254,2.783518638,4.31738384,1.266219473,3.581384661
91.033,2.908663691,2.115327971,0.66655691,4.625333364,3.362415032,1.059090448
94.6,3.011540702,3.389317627,3.960606568,4.976883096,5.602576066,6.549719737
140.953,2.941002175,3.210218797,2.083177992,7.241502685,7.905714177,5.12707296
105.301,3.212966568,3.347572118,3.125526062,5.91114528,6.159342729,5.749950096
75.377,2.388837804,2.155498147,1.271607741,3.144521933,2.837061982,1.673172404
94.349,2.420916786,3.145075244,2.803730644,3.988899451,5.184205521,4.620593902
99.111,2.102664939,1.751595696,0.829689822,3.638851441,3.030877759,1.435308795
168.369,2.787212378,3.503741243,2.933912689,8.196950797,10.30892436,8.629119943
94.462,2.393216575,1.871987306,2.474165581,3.947927593,3.087393431,4.081627126
198.245,3.345440379,2.977574957,2.903206013,11.58848972,10.31177741,10.05377986
233.077,3.448012763,3.60099799,3.764915852,14.04333856,14.66803776,15.33761249
88.196,3.025098023,3.911305037,2.931471012,4.660897156,6.030083156,4.516385955
80.303,2.218280163,1.299079202,2.19989474,3.110588806,1.821038788,3.08478234
90.069,2.448800474,3.118434105,1.910106877,3.851861477,4.907026603,3.003802054
82.144,3.882801559,2.78686858,2.262322756,5.575244906,3.998640729,3.245140902
146.205,2.509300737,2.293591377,2.967810639,6.407226805,5.855819835,7.579916705
207.46,3.068307039,2.344818861,2.916165443,11.12054304,8.495004097,10.56815408
105.546,3.365387441,3.070907252,3.562305998,6.206604387,5.662418829,6.570682424
179.444,2.084406165,1.718960196,2.05097807,6.531009441,5.385207702,6.426179902
105.169,3.146347336,2.894405051,4.129177493,5.781075361,5.317335623,7.592441418
88.915,2.183378073,0.840032498,1.952419866,3.389937077,1.30370583,3.031054621
104.717,3.201464244,2.723856665,2.821947983,5.857273728,4.982027978,5.16172581
94.188,2.148606995,1.27448985,1.733852559,3.533731707,2.095467654,2.851134491
94.463,3.648404876,1.995520082,3.066005026,6.02323303,3.291325664,5.059723429
137.924,2.377776113,0.781531996,2.797553241,5.727137276,1.881442326,6.739704997
94.565,2.004478968,1.801107874,3.418012329,3.309684007,2.973655169,5.64803052
96.371,3.499240105,5.578044736,4.178539337,5.89301995,9.411976974,7.040753547
77.955,3.023510061,3.245416857,0,4.117524097,4.420349923,0
140.671,3.020940248,2.31757716,2.478542452,7.423808828,5.693156102,6.08904696
82.353,3.153523896,4.108028489,5.719292696,4.537240181,5.914735446,8.247929378
186.918,2.873470182,2.831716496,3.254272989,9.382088181,9.245535483,10.62795816
158.153,2.487461459,1.738912856,2.767585028,6.870433442,4.801379047,7.645285844
94.629,3.134414545,2.623641502,4.448636944,5.181930658,4.336205007,7.362113789
139.214,3.228240948,3.612046005,2.948646356,7.852105574,8.787987422,7.170783582
386.547,2.227253079,2.308519814,2.099916159,15.03377597,15.58290343,14.17346864
85.214,3.98534929,4.055780828,3.995878157,5.936847713,6.04211558,5.952583136
207.497,3.308231077,4.029372701,3.126303931,11.99410999,14.61650109,11.33317745
207.963,2.004109772,1.594741283,1.956855574,7.277163201,5.78983048,7.10544242
93.054,3.979040448,3.8828402,3.776748055,6.472763603,6.315787133,6.14271083
193.401,3.576009037,3.811252841,2.923971723,12.08646004,12.8838321,9.878397554
77.529,2.785587351,3.332441441,6.704289487,3.772252004,4.514339092,9.113448735
85.453,3.973042643,4.261438639,4.456170324,5.935055416,6.367409305,6.659526841
82.674,3.403925531,3.11566228,3.21713661,4.917424935,4.500130042,4.646998889
104.964,2.006639012,1.710613277,2.512877677,3.677600983,3.134719205,4.606463899
57.008,3.800510964,5.486357895,3.733338105,3.786977822,5.47554694,3.719852619
79.042,3.18770392,4.36014812,2.881184302,4.402118078,6.026650496,3.978071738
144.989,3.188657154,2.417178584,2.877622889,8.0773507,6.120387506,7.288055622
175.406,2.933310844,3.310007433,2.592714076,8.987927581,10.14458537,7.942788769
141.925,2.657959398,2.241276055,2.707490333,6.588648064,5.554605484,6.711608469
86.812,3.71290654,3.512597419,2.687166663,5.633517689,5.328808085,4.07446246
105.11,3.711048536,3.806241721,3.642713021,6.817512519,6.99289963,6.691632241
82.44,3.310266268,4.565049036,2.778981941,4.768281369,6.582352664,4.001675045
68.973,2.978424097,4.037670227,1.965798211,3.588677735,4.868633484,2.367368564
146.201,2.177741723,0.570724319,1.937352074,5.559596718,1.456359032,4.945404514
85.485,2.470995012,2.675441875,2.395526718,3.688998875,3.994648925,3.57619724
136.384,2.501770149,1.799629429,2.919415957,5.95887565,4.285156909,6.955251561
94.407,3.590362267,3.214585753,3.039447295,5.923642085,5.302279335,5.012839923
63.373,3.835329191,3.960498298,4.522856992,4.248480489,4.387568773,5.013002034
146.594,3.142254764,3.130110496,2.78901621,8.047679538,8.016514563,7.14147321
195.773,2.192297166,1.930485356,1.863926791,7.494481644,6.598740678,6.371068258
197.299,3.570719728,4.923065775,2.758603244,12.31177796,16.99450489,9.50664455
94.277,2.841850067,2.264876784,2.752353808,4.679943687,3.728670373,4.532331048
207.838,3.994533218,3.543930028,2.810245181,14.51352139,12.87187461,10.20222722
157.216,3.001257019,2.265976762,2.884866671,8.242800087,6.220940845,7.922588082
62.753,2.631536943,2.276873596,4.667478857,2.884209874,2.495051278,5.123377992
94.196,3.386757964,3.01117158,4.018351555,5.574426719,4.955020226,6.617144698
146.057,3.609567901,2.666841002,5.269620639,9.213614616,6.803159481,13.47119329
109.28,3.773089967,2.599586745,3.152475349,7.206819375,4.961585937,6.018777826
79.891,2.144576776,1.796912973,1.81791289,2.991711462,2.506367146,2.535677769
94.275,3.872878023,3.95290655,4.091612393,6.382192012,6.514487763,6.743844214
94.068,2.33609054,1.616767774,1.642256805,3.837511575,2.655108131,2.696989796
142.345,3.592596029,3.557353232,3.694624902,8.937121306,8.849222733,9.191628635
80.107,3.372802165,2.848838571,3.436009988,4.721073458,3.986334846,4.809759014
91.148,3.528906216,3.511579161,3.168125595,5.621008906,5.593340147,5.045100579
94.964,3.391104477,4.239356615,3.678634334,5.627105526,7.039306341,6.105486983
73.543,3.686432746,3.364506313,3.780349928,4.738325431,4.323541607,4.859387782
115.705,3.0256523,2.739377199,2.895550601,6.115788713,5.536208354,5.852354157
104.055,2.921593781,3.646200773,1.931117012,5.310516809,6.630827445,3.508434758
248.807,3.147898727,2.030475566,5.42904449,13.68352531,8.821035941,23.64644493
109.236,2.452078086,1.031328033,2.838367313,4.67781145,1.966468013,5.415857438
53.306,2.919836327,1.179349363,2.180752817,2.718868181,1.097380604,2.029876852
73.558,2.644949325,2.247310551,4.715306191,3.398077562,2.886643574,6.067352247
128.738,2.39420146,1.239541854,2.155062218,5.38266929,2.78556363,4.844498321
116.657,3.845844542,3.391205318,7.497134779,7.842107903,6.912733411,15.35225061
110.804,3.716140626,2.632466125,1.261179646,7.196718632,5.094497356,2.439382523
94.357,2.605110052,2.798091768,1.934811708,4.293159125,4.611677133,3.187537649
94.162,2.060608692,1.199244877,1.816020179,3.387941248,1.971171182,2.985514451
178.016,3.293472342,2.557845127,3.068666492,10.24398948,7.952419817,9.543367154
59.983,2.283213907,1.661295688,2.455789463,2.391564631,1.739699418,2.572543612
87.056,2.764297714,1.939923085,2.197137799,4.203374071,2.948672811,3.339998898
207.404,3.200605906,2.97228977,3.172146211,11.59788399,10.76900231,11.49454396
60.354,3.042732252,1.171614261,2.151887481,3.208157645,1.234322409,2.267813065
146.221,3.3128777,3.254768935,3.010639573,8.46402388,8.315239902,7.690345329
94.404,3.100182346,2.924600152,3.874955764,5.113039208,4.822937937,6.394364114
141.247,3.667630702,3.730376238,2.941889343,9.053905367,9.209233763,7.258799867
95.419,3.495598373,4.85424945,0.49667163,5.828718303,8.103547337,0.827165592
210.065,3.876703529,2.849101599,3.917036436,14.23498796,10.4543532,14.38354769
262.518,3.25671659,3.379343275,6.519518925,14.93772586,15.50146591,30.00074436
297.05,2.167763766,2.626529691,3.479966556,11.24413811,13.62679129,18.0641066
181.429,2.178087352,2.186103945,2.641260872,6.900310622,6.925732287,8.369570329
167.788,3.200136533,3.074385982,9.562776276,9.381206648,9.011845615,28.2671019
106.965,2.295665061,1.069300427,4.325909849,4.288052303,1.996499607,8.091384752
144.365,3.351807693,2.732724966,3.746526039,8.455011351,6.890721472,9.453391294
234.925,3.979781136,5.261399729,6.915874147,16.3442513,21.63371186,28.49509153
88.478,3.235007068,3.242485759,2.71445925,5.000918058,5.012503874,4.194894927
125.015,2.957184583,1.967009869,3.319987271,6.458085634,4.293551722,7.25207611
111.207,2.408034116,1.558533967,2.916466202,4.676575401,3.025748997,5.665545794
94.509,2.54325706,2.13233274,2.842056058,4.197842667,3.518893165,4.691800867
53.966,2.155981083,1.745908149,3.761586778,2.0316439,1.644952784,3.548078948
159.527,3.525656189,2.550014945,7.410818872,9.828792292,7.104625232,20.74957136
85.035,5.182731375,5.611012749,6.539674524,7.712950607,8.354256565,9.748166118
84.976,5.233901112,4.143043925,4.581904761,7.78412009,6.155325818,6.80999633
85.843,4.26681701,4.656757959,5.761846967,6.404572508,6.992358341,8.661865557
86.138,5.474525258,4.95885779,4.022189823,8.255494082,7.473776107,6.056879755
202.088,4.769861099,4.11779812,4.667499033,16.86275568,14.54894768,16.49925433
138.856,4.217178096,2.589187141,3.806162044,10.23880368,6.279155349,9.237805012
146.296,4.954434588,4.871034535,4.541170726,12.68201482,12.46749222,11.61952517
207.206,5.250637957,4.605527125,4.982080642,19.04188332,16.69151691,18.06287772
126.952,4.577896088,4.107429151,3.238847954,10.16502356,9.116578241,7.184067655
77.614,4.705891077,6.216743179,2.141723554,6.389066531,8.454527638,2.902573253
76.858,5.690582465,4.975431741,7.046224029,7.658689698,6.690996207,9.499922913
73.083,5.596793713,5.385452843,7.332427932,7.161721763,6.889656666,9.404193148
207.607,4.844539443,4.399434934,4.332958992,17.59578086,15.97242845,15.73015359
153.339,4.46150395,3.27487858,3.975640647,11.96438251,8.774017578,10.65699837
138.231,5.303909146,5.590760619,6.569612415,12.83281453,13.5311633,15.91958281
274.898,5.729745656,3.68561193,4.647777192,27.58261341,17.70753651,22.34849637
104.878,5.35264477,4.328036982,3.935953056,9.826439984,7.937429236,7.215984307
195.797,5.067167855,4.294988372,4.867498193,17.36133145,14.70482742,16.67384476
207.973,4.225032884,4.194457501,3.667964734,15.36394009,15.25235585,13.33224651
242.749,5.774660074,5.664784861,1.240744388,24.54908197,24.07889574,5.257569596
57.764,4.079882098,3.38097493,2.337264742,4.120188998,3.412566082,2.357672764
68.853,5.501320586,5.5943497,0.620209054,6.631391517,6.744240432,0.745341496
88.231,5.838740948,4.844823563,5.122032624,9.022455858,7.47848014,7.908606899
91.878,5.245848754,6.275657405,5.180462801,8.435689219,10.10391657,8.329965186
81.03,5.290466605,5.504988591,6.839236494,7.503327499,7.809422113,9.718525955
99.053,4.232210246,2.571059463,4.296478395,7.329985344,4.447835958,7.441709936
273.604,4.582757252,4.068327397,6.578274954,21.930785,19.46016158,31.55193524
84.57,4.689434719,4.872666206,4.678615945,6.937219865,7.20956632,6.921143882
143.41,4.173256246,3.598043225,3.485977356,10.46407441,9.017675294,8.736102232
187.321,4.414640483,3.563649162,5.352825399,14.46171489,11.66592844,17.55145066
146.068,5.401872617,5.019149923,6.024055536,13.81230791,12.82848942,15.41437205
278.963,4.556210849,3.801883974,3.895471509,22.23026143,18.53791524,18.99563866
189.817,4.089105303,3.575605965,4.690277317,13.5699734,11.8611399,15.5733703
135.479,4.608443496,4.44675046,5.032920648,10.92047611,10.53574643,11.9313191
276.982,4.766232612,3.974480687,7.158635249,23.09444552,19.24450216,34.78782363
115.586,4.098516436,4.225779275,3.227118817,8.282299252,8.540393421,6.517141442
126.43,5.177576561,4.755366137,5.203550229,11.45614331,10.51744574,11.51393029
149.753,5.480408962,6.185247665,4.347646068,14.36789602,16.22936999,11.38522826
84.112,4.811098599,6.431807207,0,7.079490228,9.48195688,0
108.256,4.155816471,4.267152308,3.723149793,7.865896838,8.077398126,7.044525317
193.985,4.491784633,3.967553238,3.279001421,15.23896405,13.45436556,11.11377546
118.714,4.917022963,4.088788186,3.13127735,10.21291079,8.486175975,6.494317538
140.245,5.305624288,5.492190456,5.211061126,13.02402067,13.48476487,12.79059429
178.549,5.563586247,5.701298439,4.242888186,17.39232368,17.82564606,13.24619818
107.75,4.426319184,2.950454571,4.83435652,8.340701112,5.553511766,9.113089782
189.172,5.734134039,5.30310888,5.476963514,18.99570486,17.55930875,18.13843063
178.785,4.150946308,2.741968325,3.824953174,12.97526739,8.562539785,11.95309593
208.052,4.463992422,3.794700083,4.154381349,16.24249369,13.79946879,15.11185013
147.498,5.866629838,5.706625346,4.994646752,15.15561771,14.73948354,12.89051652
90.583,4.69650264,3.839739687,5.150247692,7.441711671,6.079623625,8.164396591
156.358,5.495724175,3.783334025,1.978394768,15.04378633,10.33960633,5.401110695
135.749,4.039328117,4.536555028,4.022920899,9.586133737,10.77082746,9.547067595
128.243,4.568816419,3.031981669,4.716636613,10.24794098,6.792712928,10.58098355
105.205,4.549859137,3.943046029,5.118106608,8.371936488,7.251568782,9.422808749
144.317,4.638530974,5.045523808,3.872399021,11.70915577,12.74165287,9.76870368
104.995,5.62904785,4.389241281,4.787626845,10.34859462,8.059093066,8.793843107
113.097,4.928631602,5.263809357,3.65725153,9.752767325,10.41964366,7.228924269
49.38,5.62356473,4.674881844,5.239441213,4.862256523,4.037981547,4.528207886
103.051,5.061804819,4.497083698,2.938258019,9.127816601,8.105011922,5.289327461
131.677,5.205377208,5.138454766,4.609976864,11.9960061,11.84094509,10.61755742
54.877,5.184960187,4.455440581,6.790748015,4.979674376,4.275973524,6.534698843
87.942,5.548407621,3.834637709,4.917413352,8.542846237,5.894502526,7.566213423
272.227,5.599691075,3.65834776,5.63720724,26.69060883,17.40541161,26.87058286
94.308,4.778967119,3.728150076,4.129262123,7.88440117,6.14515464,6.808495771
66.623,4.527412103,4.151076191,5.394725615,5.275416992,4.835295931,6.291539943
59.854,4.776534736,4.696108697,3.157817561,5.001395832,4.916802059,3.302156334
142.623,4.197393512,4.588144239,4.022007896,10.46705528,11.44547172,10.02822401
146.32,5.456291593,6.073928041,4.177947367,13.97636585,15.5697582,10.68844977
137.743,5.516002052,4.981083061,5.517258478,13.30197012,12.00512658,13.30501883
146.481,4.79128872,4.950076697,4.493355213,12.27792544,12.68682705,11.51121175
170.97,4.901693085,3.986720548,8.87661428,14.66238873,11.91556818,26.70169811
107.738,4.47199756,1.328097163,2.704003293,8.426185071,2.497778466,5.088339595
135.771,5.588846032,3.037075604,5.975643757,13.28577833,7.203557145,14.21175635
94.565,4.039829399,3.149415344,4.028897114,6.678690886,5.203258963,6.660557715
85.688,5.903187836,4.887681494,6.283495602,8.859811881,7.327495108,9.435060271
81.907,4.107049975,5.269249714,4.321139139,5.881296905,7.553947587,6.189009348
210.648,5.976935426,3.180425643,7.700136822,22.0542669,11.70486287,28.48123924
106.053,4.242208575,3.879651965,2.849276675,7.866598054,7.192130397,5.27828892
227.028,5.625677515,6.03307058,5.640697592,22.36301694,23.99409835,22.42311131
152.635,5.571049543,4.687158677,5.899775231,14.88813145,12.51444163,15.77268769
256.316,5.371244017,5.884045828,6.419304339,24.09921068,26.41554992,28.83789486
131.859,5.317598002,3.496240499,7.244645499,12.27303887,8.056157582,16.76206152
98.922,4.357081379,3.926652727,5.031532048,7.537099006,6.790057058,8.709413464
52.317,5.009783416,4.370802747,5.382234973,4.586146198,3.998756836,4.929046762
164.303,4.698012898,5.102353472,2.021337721,13.50242875,14.67045476,5.798851259
97.177,4.340056048,4.099301353,5.467123889,7.375100431,6.96454294,9.300807147
82.834,5.704288556,6.504446284,4.126687558,8.274194256,9.444253789,5.97639739
109.146,4.681847517,3.403269862,3.806758133,8.938622123,6.490718183,7.26240017
79.985,4.306787874,4.325289325,3.15197178,6.023631901,6.049607074,4.404601842
221.733,5.58349366,5.535632604,5.350250107,21.67661937,21.48964354,20.76570449
105.45,4.113445857,3.575308494,3.908158679,7.583623981,6.588729545,7.203945367
84.754,5.064451913,4.415156213,5.498239467,7.511093053,6.544017702,8.158253608
65.593,5.214434894,5.380373289,6.966169165,5.986093146,6.177695062,8.014496646
97.927,4.554723701,3.913973219,3.622609433,7.801139409,6.699986809,6.199841424
139.35,4.155242008,4.545850403,4.054711502,10.1237869,11.07929416,9.878025606
145.942,5.581675643,4.27362933,5.570613655,14.26261573,10.90588614,14.23417041
107.813,4.8481138,5.77970716,4.179582382,9.144490749,10.91266771,7.878665971
146.252,4.716446307,3.864793305,5.179304284,12.06636843,9.880179332,13.25671144
54.894,4.322376462,3.845004519,3.162451611,4.149060896,3.689365921,3.032965539
108.514,4.536493892,5.354389631,7.604307537,8.609785369,10.17044505,14.48716237
143.289,4.563282423,5.828077177,5.138318622,11.43634382,14.6257111,12.88480133
207.249,5.282102542,4.742742496,5.027750598,19.16061493,17.19463124,18.23308948
104.115,5.810069543,4.569955545,8.97101399,10.59410303,8.321947623,16.4362071
122.113,4.178400391,2.697592253,2.666927224,8.921136514,5.753559925,5.688060906
146.117,4.397075443,3.918951557,4.406417595,11.23558801,10.00981413,11.25955374
94.92,5.470604972,5.816530385,5.105506719,9.090609614,9.6692907,8.480579855
207.942,4.554225332,4.148042319,4.548746624,16.5634226,15.08073302,16.54341287
104.873,5.043665823,5.31596577,3.779984892,9.255740774,9.758249726,6.92886097
60.331,4.004075939,3.945105671,4.550623806,4.223067359,4.160673391,4.801792172
129.921,5.659245425,6.151575819,3.450295276,12.87451271,14.00284732,7.833185214
230.771,5.363581323,5.220694934,5.388730963,21.6662963,21.08585262,21.76848895
207.862,4.501984923,3.976842021,3.837226491,16.36633986,14.45070427,13.94183359
191.75,4.286550107,4.013744485,7.947114593,14.3724889,13.45469013,26.76824261
52.097,4.611128107,3.776266099,1.310828793,4.201809145,3.438603927,1.192097663
101.569,4.543524214,5.11860403,1.663424135,8.071292178,9.098035022,2.949603125
202.588,5.058019906,4.673414185,5.569338017,17.9308904,16.56113083,19.75447502
138.13,5.832412501,4.718314999,4.353002325,14.10968533,11.40080707,10.5145575
146.446,4.442148587,4.217064621,4.523795212,11.37677987,10.79817474,11.5867486
91.254,4.569253734,4.644943196,4.741596584,7.292838583,7.414170701,7.569146445
71.777,4.325076704,2.211183165,4.519079382,5.428533102,2.771424637,5.673022687
112.171,4.704329164,4.967914892,5.42537291,9.230667699,9.750398445,10.65340121
105.636,4.736937009,3.030344516,5.38570344,8.753424695,5.592249457,9.958948565
221.897,4.885987811,4.774472723,4.761032934,18.96861889,18.53365541,18.48124326
138.131,4.715815217,5.723487547,5.214772792,11.394822,13.84449794,12.60681644
94.405,4.5639959,3.880869882,3.810103159,7.535941766,6.404221185,6.287093571
103.788,4.842928811,4.557318673,4.201913553,8.793638206,8.272773595,7.625199283
142.62,4.608659037,5.141616206,4.599333706,11.49662651,12.83291839,11.47326348
135.69,5.075400452,2.898155446,4.722483215,12.05129053,6.869379324,11.20935593
94.334,4.519602172,3.817423792,3.758959725,7.456721368,6.294471715,6.197792185
146.469,5.678561714,5.843227714,6.611377973,14.56420172,14.98943309,16.97651785
89.958,4.510502317,4.466273838,3.442997382,7.096439818,7.026570412,5.412239903
142.438,5.946125521,5.497633149,5.556136953,14.83543826,13.7092809,13.85608384
140.716,4.438466874,4.137458428,4.475129967,10.92254338,10.17912164,11.0131334
52.463,4.303389072,5.225811289,3.828334591,3.947833555,4.798337907,3.510648558
207.722,4.21872193,3.545124104,4.121324666,15.32239293,12.86903612,14.96740856
189.527,5.403761683,5.708927721,8.10585479,17.92813068,18.94713594,26.99344597
51.115,4.366635623,3.144957465,4.73265155,3.903144811,2.808516484,4.231745511
75.546,4.058620551,4.288643137,4.622320948,5.360367208,5.665273515,6.107909048
94.337,4.106201072,4.828453114,3.286254663,6.772422792,7.968879335,5.41673069
672.776,5.412090873,4.299718406,7.291036894,63.73930053,50.58295633,86.07762211
99.283,4.561536917,3.712048831,4.095315203,7.921043253,6.441309601,7.10853438
85.002,4.146256025,3.024577777,4.095716508,6.161999538,4.49132975,6.086631666
79.214,4.320319134,3.776325183,3.852254514,5.984382274,5.228513074,5.333955427
76.894,4.074693448,3.693603029,3.130599765,5.477694282,4.963891008,4.205618348
109.6,5.082917164,4.549495928,5.216196641,9.748602576,8.720979825,10.00562102
104.964,4.174684521,4.564803708,3.310111685,7.661448609,8.380310257,6.070772214
205.704,5.653543904,5.38235574,5.076392121,20.36355349,19.38084217,18.27316365
351.102,4.467688647,4.338575452,5.396059713,27.4331088,26.63722646,33.16454936
74.452,4.782771322,3.67507429,8.597645513,6.229364318,4.782071056,11.25667691
198.688,4.391985986,3.974090977,5.98162019,15.26025348,13.80333567,20.81851161
91.285,5.750884356,5.311980155,6.653778152,9.193339428,8.487505115,10.64887199
177.047,4.164557637,3.609989654,5.040405254,12.89141456,11.16984418,15.61542324
146.489,5.944399008,5.865892898,6.333707484,15.25290264,15.05003757,16.25977268
54.383,4.118566843,3.735519527,3.636297038,3.915935822,3.550647001,3.456077885
93.375,5.275973579,4.136777856,5.258211414,8.622645534,6.753450885,8.593452502
80.165,5.742855132,6.06548033,6.661571794,8.062093114,8.518320623,9.362718907
95.337,5.205394229,5.058460083,6.122324483,8.685396797,8.4389344,10.22615863
207.672,5.788632495,5.893742458,5.944584972,21.05292603,21.43789076,21.62415339
105.08,5.891969672,4.381231352,6.308851373,10.84407705,8.05084087,11.61737149
128.614,5.849595828,5.328777518,5.964031379,13.17662193,11.99631698,13.43624944
99.529,5.395292683,5.94285317,5.687593735,9.400010385,10.36056303,9.91254963
90.079,5.498339221,4.649664597,5.444943374,8.670985935,7.32617666,8.586268034
207.763,4.1367005,4.373380377,6.524510813,15.02640843,15.88939685,23.7616418
85.362,5.4217655,5.114776609,4.534384658,8.101802941,7.640546304,6.769682754
175.555,5.550018911,6.263234349,8.569423805,17.05871643,19.26743705,26.45437659
202.598,4.667792107,4.050261496,3.883681941,16.54193594,14.34563704,13.75377827
82.09,4.444639556,3.778428092,4.608468307,6.380820703,5.421369257,6.617016153
141.506,4.999616448,5.343363254,4.38224263,12.3792163,13.23514018,10.8441785
203.238,5.026103112,5.251094914,4.731585503,17.87432568,18.67886538,16.82200686
81.695,4.30707337,4.346960036,4.339817248,6.152820561,6.210018437,6.199775165
68.145,5.016165616,3.630216236,4.222310764,5.981289271,4.323401272,5.03093526
85.95,4.959321116,3.843719823,3.041772099,7.458164533,5.774669951,4.567285913
214.39,5.258608624,4.206915592,4.993156606,19.73215785,15.76983408,18.73089215
73.074,4.642522829,3.270243565,8.18186709,5.933981632,4.175344475,10.50651872
158.892,4.08316846,3.919631931,3.855206424,11.3426043,10.8868672,10.70737812
78.194,4.957313862,4.492952882,4.809673459,6.78239087,6.144324284,6.579428699
207.584,4.984634081,4.399821842,5.121083946,18.10515083,15.972069,18.60337706
83.826,4.226264204,3.372856671,3.754720965,6.19443074,4.94033123,5.501182982
200.999,5.852870617,5.617412979,6.049960854,20.6041403,19.76979976,21.30306602
125.013,5.351655677,4.967429633,5.652099379,11.71079177,10.86561499,12.37240999
104.939,4.823121448,5.187681851,2.721050313,8.854621741,9.527449652,4.987438331
93.229,5.372496864,4.766039789,4.236328415,8.767585527,7.773012518,6.905743242
531.18,4.211173697,3.358368473,4.256127735,39.11157055,31.17060199,39.53061605
146.463,5.165347843,4.645407188,4.372201435,13.23986845,11.9009647,11.19823519
118.099,5.922959972,4.995066712,4.293215341,12.2521773,10.32207734,8.865844827
246.553,4.757219981,5.066024219,3.468224858,20.51825804,21.85690901,14.94258705
208.536,5.563093052,5.342431341,5.26171931,20.3115227,19.50107438,19.20478156
178.225,4.550468038,5.751896261,4.20441491,14.1845816,17.95227219,13.10183309
72.964,5.098454213,3.495446958,4.549338976,6.509879343,4.456849629,5.805616124
129.321,4.095277379,2.806570434,3.277362792,9.259130516,6.339717618,7.405339314
63.543,5.042931176,3.782346501,3.746722713,5.607271895,4.200857093,4.161178033
198.264,4.252741887,3.231861402,6.262905767,14.74310061,11.19527848,21.75863477
333.206,4.142657302,3.665096109,4.956928655,24.13386639,21.34363956,28.8993637
148.204,4.029769998,3.176462952,2.903145281,10.44081709,8.224819025,7.515847397
91.584,4.890714754,6.122252275,4.480407664,7.836567656,9.823482823,7.176306768
80.537,4.960225409,4.685084127,4.815225424,6.989741377,6.600239146,6.784433636
330.621,5.949595071,4.405652461,1.415192107,34.45562354,25.47270995,8.167921044
208.008,5.81006563,4.988109948,5.608064269,21.16560235,18.15484637,20.42492131
82.496,4.486107319,2.644492599,4.130582111,6.472449437,3.810317451,5.957647697
71.09,4.640301475,3.769157662,4.722412543,5.77009639,4.683357366,5.872659248
59.269,4.374139608,3.882785375,0.250955938,4.53359255,4.022665183,0.259600318
94.447,5.045920454,4.512658611,2.765999222,8.339322351,7.454136311,4.56304923
207.765,5.0288309,4.407413626,4.213920341,18.28243318,16.01368808,15.3080587
86.921,5.364044416,3.396555186,3.297889406,8.161422775,5.158814522,5.008620795
136.883,4.962661617,5.450983414,4.525510796,11.88582945,13.06215424,10.83425219
53.181,4.615894876,3.021690786,3.140146654,4.293690864,2.807286839,2.917554192
140.208,4.960610013,4.774313085,5.302750869,12.16948767,11.71029563,13.01349249
