slope_1m_deg,slope_30m_deg,slope_diff_1m,post_huber,GT,pitch_diff_1m,slope_diff_huber_abs,slope_diff_huber,slope_diff_30
0.3262135954072466,3.3438816461017837,-0.037341082,1.2055596558789916,0.23144754078224555,0.26927407886818305,0.974112115,-0.974112115,-3.112434105
0.297987994,1.798927170519308,-0.093250577,0.3912385705726706,0.297987994,0.41612916805266525,0.093250577,-0.093250577,-1.500939177
0.4554251454292334,3.5607057573291017,-0.447167685,1.401483655583384,0.36766462957221735,0.021152789,1.0338190260111668,-1.033819026,-3.193041128
0.1211764821235742,0,-1.145595241,1.2667717227857138,0.1211764821235742,0.28463625995560543,1.1455952406621397,-1.145595241,0.1211764821235742
0.1076600470672313,19.79583399,-1.475679923,1.58333997,0.1076600470672313,0.5251448235382375,1.4756799226774486,-1.475679923,-19.68817395
0.3452664367100394,6.909120419687442,-0.406538337,1.338218108854556,0.4305940702929536,0.3295351103320161,0.9076240385616023,-0.907624039,-6.478526349
0.4552484823606502,2.6588009793848157,-0.6609446,1.3495525987082586,0.3400088670700614,0.1663693067580636,1.0095437316381972,-1.009543732,-2.318792112
0.28437395702196183,0.6094357057389841,-1.393189635,0.8739178655767921,0.3396734117574621,0.3140157579488683,0.5342444538193301,-0.534244454,-0.269762294
0.08544788,7.759593064337288,0.021059639183821796,0.5296515682769285,0.12148162084966257,0.13840361791997507,0.4081699474272659,-0.408169947,-7.638111443
0.1878880406367448,1.8353191269708067,0.1353287141646452,0.4772591345966399,0.21568167276502975,0.067175508,0.2615774618316101,-0.261577462,-1.619637454
0.042354451,7.873999086686241,-0.663906939,0.7062613898282185,0.042354451,0.612156047,0.6639069391539325,-0.663906939,-7.831644636
0.24406121810774187,6.923216344619763,0.22024194974726058,0.023819268,0.24406121810774187,0.23395086685319563,0.22024194974726058,0.22024194974726058,-6.679155127
0.3802246746088234,0.021940387925435904,-2.550672491,1.4292638688734343,0.24853068589155336,0.085460007,1.1807331829818808,-1.180733183,0.22659029796611746
0.13000741892565637,4.594810459307968,-0.760315022,0.7391508934981871,0.11056692889523392,0.23520486065554733,0.6285839646029532,-0.628583965,-4.48424353
0.16455246505738874,0.7007898167821499,-0.295240067,0.4597925316234562,0.16455246505738874,0.032873377227767536,0.29524006656606744,-0.295240067,-0.536237352
0.3053229582274368,10.28111785217442,-0.482031079,0.9338869176917777,0.21854525595108631,0.21151095419327381,0.7153416617406914,-0.715341662,-10.0625726
0.7014108156578909,2.7766475793682885,-0.201490743,0.5383063626306673,0.47178118018731774,0.4378486415900261,0.066525182,-0.066525182,-2.304866399
0.2783189126584424,3.9106524347833527,0.2702586581771212,1.0499413928563486,0.3478484396056544,0.5577254537658107,0.7020929532506941,-0.702092953,-3.562803995
0.2938376261598043,0,-0.35245268,0.977907592,0.22319516616063473,0.12668886704249027,0.7547124263193393,-0.754712426,0.22319516616063473
0.170341684,5.838831110019269,-0.43282018,0.6031618642827075,0.170341684,0.083915903,0.43282018033587144,-0.43282018,-5.668489426
0.039531307,3.5766065194188976,-0.02285766,0.062388967,0.039531307,0.16812555309204455,0.022857660020888147,-0.02285766,-3.537075212
