adjusted_angle_abs,slope_1m,slope_30m,skew_angle,skew_confidence,distance_closest_building,post_huber,GT,slope_diff_huber,difference_1m_estimated,difference_1m_30m
0.087781956,0.5089449899168562,0.2554036700665399,0,13,9.347118997355704,0.087781956,0.5089449899168562,0.4211630342360842,0.4211630342360842,0.2535413198503163
1.848202671419091,0.1774140520159979,0.3853006446562408,-0.25351453,76,12.644196128486026,1.848202671419091,0.1774140520159979,-1.670788619,-1.670788619,-0.207886593
1.1603440624259067,0.4822537107511045,0.4038378204930018,0,75,6.789613404931612,1.1603440624259067,0.4822537107511045,-0.678090352,-0.678090352,0.07841589
1.7507285810206457,0.4209579489077688,0.6987137805545098,3.697702639752819,12,18.465204416249826,1.9613534273299749,1.631081432782387,-0.330271995,-0.330271995,0.9323676522278772
0.3121182666189869,1.257635605847545,1.266716260008958,-1.06091169,99,12.228291644379008,0.3121182666189869,1.257635605847545,0.9455173392285582,0.9455173392285582,-0.009080654
0.070930852,0.7205597169816196,1.143254701,1.0050860052541708,21,12.375117670916984,0.070930852,0.7205597169816196,0.6496288646152562,0.6496288646152562,-0.422694984
0.3163680168894671,0.3316793879607864,0.4789645099123699,-2.082641609,48,3.8355664843685098,0.3163680168894671,0.3316793879607864,0.015311371071319302,0.015311371071319302,-0.147285122
1.6818266987980497,1.043268027240936,0.528914825,1.5267936054050182,6,9.357916316218162,1.6818266987980497,1.043268027240936,-0.638558672,-0.638558672,0.514353203
0.3805703534497563,0.2360645730262266,0.5017929722785037,0,86,8.870478178215107,0.250505955,0.19688899618148825,-0.053616959,-0.053616959,-0.304903976
0.2949066705070446,0.8025475572057638,0.8844264956026316,0,50,3.344666906281172,0.2949066705070446,0.8025475572057638,0.5076408866987192,0.5076408866987192,-0.081878938
1.7175404943065078,1.0378092564373391,0.8695066480691018,-1.023030189,1,13.109551929781231,1.7175404943065078,1.0378092564373391,-0.679731238,-0.679731238,0.1683026083682373
0.4148295878260085,0.6997772786748045,0.5754796371105881,0,32,9.392871111039849,0.4148295878260085,0.6997772786748045,0.28494769084879606,0.28494769084879606,0.12429764156421641
0.6225853166075171,0.3526901348819126,0.05781279,1.2688629627387868,12,8.664598596973375,0.46016243909820814,0.3962307921948699,-0.063931647,-0.063931647,0.3384180023664521
0.6421235519098957,0.2051188113959013,0.1228439514115087,0,168,11.076919919565258,0.6421235519098957,0.2051188113959013,-0.437004741,-0.437004741,0.08227486
1.7205234934070843,1.6291201112673117,1.1130642236973955,0,21,8.693472865474646,1.1537055262014353,1.3481107128759926,0.1944051866745573,0.1944051866745573,0.23504648917859705
0.4613804885744659,0.3886281610355673,0.2140662394598807,0,22,12.033356189570402,1.1810537829974015,0.3096118632208884,-0.87144192,-0.87144192,0.095545624
0.5049700738390146,0.049141611,0.1631783539724521,0,7,20.43968110722133,1.1238114146425526,0.16148680469837667,-0.96232461,-0.96232461,-0.001691549
2.2750550399768104,1.4263005058690834,1.6678834776334075,1.0990368100460728,4,8.551014006385182,2.2750550399768104,1.4263005058690834,-0.848754534,-0.848754534,-0.241582972
0.8034428801698077,0.052055428,0.6519610666647044,0,27,9.087037095286242,1.5705775823345354,1.3491338202386314,-0.221443762,-0.221443762,0.6971727535739269
0.1134099183865877,0.000518133,0.4721588363298934,0,1,28.57650273858763,0.1134099183865877,0.000518133,-0.112891785,-0.112891785,-0.471640703
0.831053884,0.8145408020532757,0.6492153904535523,1.7467118201941716,18,8.971011689414583,0.831053884,0.8145408020532757,-0.016513081,-0.016513081,0.16532541159972347
1.8915743880572744,1.5614863153018237,1.826505805,0.9811105672017036,28,11.165607739063026,1.3142829655841166,1.8405118056706602,0.5262288400865436,0.5262288400865436,0.014006000499520166
2.906980508680632,0.3911543033543119,0.4091632675489021,-2.890770126,116,9.991429373220758,2.906980508680632,0.3911543033543119,-2.515826205,-2.515826205,-0.018008964
2.915285865867943,0.3353652884806287,0.3537524032849118,2.468326540436344,4,11.63244992457446,2.915285865867943,0.3353652884806287,-2.579920577,-2.579920577,-0.018387115
1.080747696615165,0.380737517,0.4423390194722608,0,70,10.311761362288197,1.080747696615165,0.380737517,-0.70001018,-0.70001018,-0.061601503
1.6578826488975258,0.3247365008275303,0.1066582894927003,0,52,9.084366532,1.532883194695648,0.3271375664601745,-1.205745628,-1.205745628,0.2204792769674742
0.7758706269118366,1.6929132617469222,0.7898622543544634,-0.744059203,115,10.157937427879183,0.7758706269118366,1.6929132617469222,0.9170426348350856,0.9170426348350856,0.9030510073924588
1.4633343872311475,1.229531238191524,1.198292141468801,0,43,9.134636795801317,1.4633343872311475,1.229531238191524,-0.233803149,-0.233803149,0.031239097
0.9140901933420204,1.1468668832500992,0.413794808,0.6821570479247896,34,11.96885243624502,1.2316814968499867,1.073006525666025,-0.158674971,-0.158674971,0.659211718
0.5921016596622974,1.4330586857567846,1.706703553701802,-0.415157743,14,9.312989124874106,2.5811801292991166,2.1917021260913905,-0.389478003,-0.389478003,0.48499857238958843
0.4815570245744301,0.2340410497018661,0.1596848558817881,0,20,11.71819584088814,0.5607763419797551,0.21603774034475687,-0.344738602,-0.344738602,0.056352884462968766
0.7926619117657447,1.5035495012020317,2.649331008481804,-0.786151897,38,12.341214342161448,2.2857299539012352,2.2491483359969093,-0.036581618,-0.036581618,-0.400182672
0.7330869624796363,0.2196432366933608,0.3808803438430035,0,6,11.914500071116915,0.7330869624796363,0.2196432366933608,-0.513443726,-0.513443726,-0.161237107
2.1475242316443985,1.0690597069569818,0,-3.632950739,3,9.820152497519908,2.1475242316443985,1.0690597069569818,-1.078464525,-1.078464525,1.0690597069569818
0.2354582698939123,0.4332579616544956,0.428414265,0,99,8.914877643278773,0.2354582698939123,0.4332579616544956,0.1977996917605833,0.1977996917605833,0.004843696
0.7702365891194625,1.0260643292495024,0.6955494462099459,0.9278009754250932,154,9.970995670975858,0.7702365891194625,1.0260643292495024,0.25582774013003995,0.25582774013003995,0.33051488303955656
